transaction_amount,transaction_type,account_age_days,previous_failed_transactions,transaction_hour,location_risk_score,device_risk_score,is_international,average_daily_transaction_amount,fraud
111.85,payment,1552,0,10,41.94,25.39,0,199.16,0
160.21,payment,1108,0,21,25.67,56.36,1,189.79,0
389.42,withdrawal,1027,1,10,47.16,44.58,0,285.65,0
544.17,deposit,983,0,7,36.37,22.22,1,246.01,0
602.23,withdrawal,340,0,22,34.0,35.15,1,105.47,0
346.57,purchase,187,1,19,43.01,11.06,0,159.46,0
249.41,deposit,838,0,13,57.03,32.04,1,288.94,0
210.09,withdrawal,518,1,0,31.08,39.47,0,137.54,0
343.91,payment,1032,0,9,55.23,37.05,0,382.24,0
449.75,purchase,997,0,23,17.33,15.36,0,118.32,0
2049.49,transfer,418,1,23,31.67,68.67,0,224.29,1
228.95,payment,1042,0,16,44.18,23.48,0,337.08,0
525.97,transfer,1070,0,11,7.01,80.31,0,153.39,0
107.5,deposit,1056,0,20,68.92,15.0,0,132.97,0
231.7,payment,690,0,13,40.86,73.3,0,310.16,0
2753.5,transfer,1151,0,1,21.6,20.37,1,364.64,1
291.79,payment,1185,0,9,41.22,16.91,0,231.67,0
465.13,payment,1146,1,7,50.59,32.62,0,208.7,0
161.82,payment,819,2,16,11.38,75.95,0,116.01,0
1869.32,purchase,1787,1,5,100.0,43.35,0,261.88,0
255.81,purchase,1616,0,18,19.54,50.1,0,97.01,0
2383.56,payment,959,0,5,44.61,21.27,1,442.15,0
426.38,payment,661,1,15,27.1,22.76,1,236.84,1
384.85,payment,623,1,7,21.62,47.89,0,161.04,0
1518.52,payment,1197,0,5,25.2,54.27,1,188.93,0
704.53,withdrawal,479,0,16,2.29,25.43,0,270.95,0
954.66,withdrawal,1236,1,22,18.56,23.07,0,203.8,0
186.33,withdrawal,444,0,19,48.95,32.3,0,250.99,0
479.63,transfer,886,0,12,58.55,37.08,0,150.05,0
854.56,withdrawal,1193,1,21,7.82,49.26,0,405.54,0
284.74,payment,637,0,19,4.26,16.6,0,190.82,0
323.74,payment,1413,2,22,3.97,60.22,0,81.99,0
505.41,deposit,773,1,0,39.4,39.98,0,211.98,0
1669.28,purchase,925,0,19,40.38,28.18,1,177.28,0
870.85,deposit,306,0,12,14.9,16.76,1,393.56,0
208.1,purchase,438,0,16,45.98,88.04,0,161.43,0
949.37,withdrawal,320,1,22,37.09,70.58,1,202.48,1
252.83,deposit,1294,1,12,21.32,45.1,0,274.35,0
3418.26,transfer,756,0,16,57.27,42.75,1,325.8,1
591.99,payment,1478,2,23,52.51,30.43,0,455.21,0
869.9,payment,254,0,2,36.2,3.44,0,167.81,0
709.88,payment,1127,0,17,52.86,23.96,0,432.62,0
184.37,payment,305,1,17,28.63,63.72,0,386.82,0
1138.73,transfer,601,0,4,40.13,4.18,0,176.02,0
1046.09,purchase,879,2,0,59.56,52.86,0,166.2,0
380.51,purchase,744,1,15,36.47,69.11,0,300.75,0
446.27,withdrawal,1056,1,8,18.99,19.48,0,248.27,0
803.36,payment,688,3,7,41.06,61.96,0,300.4,0
936.14,purchase,832,1,5,37.59,35.57,0,215.09,0
623.74,transfer,547,0,13,37.85,77.5,0,259.58,0
1635.89,payment,1222,0,6,43.77,15.72,1,237.53,0
2642.92,payment,976,1,1,14.16,57.38,1,298.58,0
1494.86,transfer,1121,1,0,61.72,60.3,0,163.47,0
155.6,payment,911,1,6,34.43,22.29,0,268.61,0
1598.73,purchase,1323,1,14,22.75,78.33,0,451.07,1
199.8,purchase,694,1,12,2.33,27.22,0,439.54,0
292.55,withdrawal,953,2,17,3.66,31.35,0,282.63,0
419.21,payment,2985,0,14,66.9,6.9,0,161.88,0
725.66,purchase,501,0,7,14.73,28.87,0,546.41,0
4082.23,withdrawal,1515,2,22,38.69,33.43,1,298.62,1
425.52,payment,2351,1,14,51.74,40.42,0,522.06,0
402.51,withdrawal,1172,2,14,66.33,48.55,0,304.13,0
145.57,transfer,207,1,11,65.49,46.22,0,66.18,0
584.3,transfer,513,0,10,56.74,47.83,0,544.81,0
2187.4,payment,326,1,23,18.2,15.74,0,362.55,0
913.37,transfer,1062,0,9,11.07,12.39,1,255.16,0
72.38,payment,917,0,19,18.38,25.87,0,101.98,0
735.92,payment,1821,1,2,25.43,9.68,0,380.22,0
896.55,payment,1849,3,22,4.9,32.42,0,302.83,0
1795.65,deposit,884,1,18,57.09,30.45,1,615.13,0
657.69,payment,916,1,19,13.09,47.85,0,498.56,0
732.96,transfer,716,0,7,11.66,47.26,0,515.17,0
380.83,payment,1146,0,15,55.95,29.97,0,279.24,0
1204.86,purchase,584,0,18,26.34,44.43,0,273.6,0
1630.69,withdrawal,867,1,1,69.31,36.14,0,304.36,0
295.64,purchase,606,1,15,46.0,33.16,1,184.99,0
678.31,payment,1028,1,20,41.89,38.88,0,258.58,0
2040.43,payment,1471,1,20,21.3,11.05,1,235.21,0
1053.87,withdrawal,443,2,18,29.25,44.61,0,427.05,0
1089.16,transfer,840,1,21,44.27,45.83,0,466.12,0
303.75,purchase,1683,0,6,38.62,57.48,1,341.67,0
220.15,purchase,1916,0,16,11.47,53.52,0,170.66,0
1755.49,transfer,719,0,6,44.67,29.53,1,560.71,0
1017.76,deposit,620,0,20,33.75,52.75,1,379.33,0
225.83,withdrawal,168,2,12,87.2,77.37,0,294.9,0
651.21,payment,1545,1,19,26.35,42.28,0,327.34,0
97.61,transfer,1499,0,6,17.98,22.75,0,127.2,0
325.38,payment,974,1,7,14.24,28.06,0,235.41,0
3104.16,purchase,2473,0,23,53.25,22.52,0,443.49,0
104.89,payment,917,1,21,50.98,10.49,0,124.06,0
308.84,payment,1568,0,4,77.5,24.59,0,122.19,0
854.44,withdrawal,739,0,9,20.87,51.62,0,380.41,0
800.92,payment,823,1,3,70.43,66.11,0,317.03,1
320.05,payment,1060,1,15,20.11,24.94,0,124.82,0
1632.0,withdrawal,609,2,1,46.44,54.67,1,225.67,0
1751.02,payment,1371,1,0,19.61,30.55,0,294.9,0
799.45,transfer,991,0,13,38.87,23.72,0,279.29,0
663.28,transfer,348,0,21,34.1,17.17,0,305.42,0
424.99,payment,1585,0,17,90.46,48.48,0,217.94,0
517.22,payment,584,3,16,32.31,43.97,0,285.74,0
368.14,purchase,613,1,14,15.35,43.17,0,341.4,0
1816.77,deposit,820,0,4,56.88,28.94,0,329.69,1
307.68,payment,1160,4,4,43.27,67.03,0,220.95,1
1028.89,deposit,1091,3,14,45.35,51.55,0,355.69,0
305.62,withdrawal,1828,0,22,54.7,17.36,0,161.39,0
1148.42,withdrawal,1065,0,1,32.14,3.13,0,188.92,0
1350.02,purchase,422,0,9,4.55,31.01,0,380.17,0
3454.2,purchase,544,3,4,49.11,47.67,0,352.37,0
313.29,purchase,403,1,3,70.35,27.51,1,230.12,1
420.54,transfer,399,0,8,26.69,34.71,0,187.11,0
1039.88,transfer,774,0,4,33.1,23.82,0,198.92,0
2135.2,payment,1532,3,5,32.18,25.01,0,334.74,0
223.42,payment,988,0,10,58.85,28.39,0,306.95,0
338.65,withdrawal,1182,1,17,34.38,48.38,0,181.64,0
285.93,payment,1360,1,13,42.21,9.87,0,351.28,0
369.38,payment,1583,0,13,36.31,33.53,0,225.5,0
188.5,payment,646,1,14,21.65,67.16,0,163.97,0
905.49,payment,1484,0,5,28.12,61.49,0,208.45,0
950.22,withdrawal,1392,2,1,43.62,25.69,0,267.5,0
499.5,withdrawal,758,0,0,33.99,29.39,0,345.79,0
1223.09,transfer,625,1,20,30.79,21.48,0,335.9,0
298.78,payment,862,1,21,44.11,62.88,1,245.22,0
731.35,transfer,1803,0,8,39.78,47.21,0,281.75,0
450.54,transfer,1571,0,18,31.08,40.97,0,235.6,0
340.72,purchase,755,0,6,23.65,29.27,0,181.79,0
1441.07,withdrawal,1504,0,7,20.14,39.11,0,249.4,0
75.92,transfer,1271,0,16,26.5,17.81,0,101.57,0
1253.37,transfer,1165,1,22,51.0,48.04,0,470.12,0
452.37,deposit,1735,0,14,43.37,14.92,1,278.47,0
1239.98,purchase,1084,1,23,56.09,25.62,1,312.32,0
1074.35,transfer,959,0,23,20.67,80.6,0,185.49,1
1616.45,transfer,314,0,0,77.98,76.74,0,277.41,1
306.09,payment,1355,0,9,35.81,50.83,0,298.15,0
148.93,deposit,599,0,11,57.47,23.17,0,230.53,0
275.82,payment,552,0,4,36.87,21.36,0,236.14,0
776.81,payment,975,1,5,53.9,47.8,0,136.8,0
843.07,deposit,546,0,23,65.14,62.78,0,537.31,0
4002.75,purchase,1126,1,4,41.34,24.49,1,184.24,1
1365.53,payment,1037,1,11,62.19,24.02,1,195.29,0
674.66,payment,994,1,11,50.64,55.59,0,483.49,0
410.71,payment,862,0,15,16.86,39.22,0,318.76,0
324.77,withdrawal,1335,0,13,4.18,17.4,0,347.04,0
409.93,payment,1129,1,1,65.62,15.31,0,132.52,1
213.86,deposit,1120,0,10,27.83,17.88,0,275.89,0
144.73,deposit,629,1,8,33.37,48.57,0,133.28,0
1061.41,transfer,900,1,3,41.63,20.24,0,171.82,0
5722.41,withdrawal,624,0,23,12.83,48.53,0,572.06,1
459.78,payment,893,0,12,55.78,29.54,1,157.21,0
385.44,payment,671,1,23,14.24,22.79,0,339.83,0
172.13,purchase,883,1,21,23.31,18.66,0,164.23,0
550.43,payment,900,0,23,29.44,53.49,0,173.64,0
2375.07,payment,883,0,5,58.36,27.65,0,725.95,0
676.43,payment,1348,1,19,40.87,41.4,0,245.78,0
408.56,payment,1198,0,0,33.0,57.19,1,127.85,0
2399.64,transfer,479,0,12,51.7,65.18,1,346.14,1
1496.78,purchase,839,0,20,11.03,28.97,0,429.5,0
663.42,purchase,993,0,13,56.42,43.65,0,360.16,0
961.25,withdrawal,657,2,4,39.84,42.14,1,236.19,1
256.8,purchase,1037,0,1,39.59,16.04,0,239.76,0
346.76,transfer,695,0,11,14.95,12.2,0,200.9,0
439.35,purchase,927,0,19,8.87,36.26,0,148.32,0
1304.08,transfer,592,0,22,6.94,38.87,0,295.67,0
225.88,payment,881,1,17,35.75,42.74,0,230.96,0
67.35,deposit,1212,0,10,18.66,17.6,0,134.26,0
1060.92,payment,1288,1,16,35.12,24.61,0,248.5,0
84.7,payment,936,2,18,17.76,51.7,0,184.76,0
344.78,payment,2153,1,9,36.17,42.0,0,288.83,0
334.25,transfer,1084,0,6,38.21,34.71,0,276.29,0
459.06,transfer,1306,1,6,56.07,23.36,0,216.46,0
609.17,transfer,1612,0,17,64.44,44.28,0,253.77,0
616.59,purchase,663,0,19,42.91,44.38,0,263.55,0
615.99,payment,1207,2,4,58.19,63.81,0,380.12,0
1036.85,transfer,1032,0,23,14.36,49.72,0,249.66,0
406.69,transfer,1226,1,0,30.32,39.72,0,203.12,0
309.7,purchase,1436,0,10,32.29,23.94,1,226.22,0
713.49,payment,610,0,11,40.06,68.51,0,519.19,0
471.12,payment,2111,0,1,27.71,14.32,0,167.01,0
769.73,transfer,955,1,17,34.22,31.92,0,232.9,0
577.66,withdrawal,802,1,21,13.18,67.86,0,231.34,0
911.42,purchase,264,0,5,58.71,47.88,0,235.74,0
257.82,withdrawal,1564,4,16,28.18,67.82,0,109.82,0
386.52,purchase,1391,0,22,26.99,49.81,0,145.88,0
330.09,transfer,852,0,16,53.39,40.37,0,225.67,0
203.06,payment,358,0,10,36.11,75.63,0,198.45,0
822.09,payment,974,0,22,16.08,32.42,0,288.25,0
366.13,payment,453,1,9,21.11,37.77,0,404.07,0
1112.8,payment,1491,0,16,42.64,35.8,0,298.14,0
833.17,transfer,840,0,18,16.76,13.87,1,267.87,0
241.73,transfer,585,0,14,38.1,33.54,0,311.05,0
819.83,withdrawal,1050,0,7,28.25,71.39,0,278.81,0
915.48,transfer,1120,0,17,47.12,44.78,0,252.86,0
769.51,withdrawal,1181,0,7,69.04,23.95,0,373.82,0
88.41,withdrawal,603,0,11,60.5,54.39,0,41.72,0
285.16,payment,1430,1,13,33.65,39.37,0,222.91,0
429.67,transfer,849,0,6,44.5,56.97,1,144.93,0
299.38,withdrawal,305,1,18,30.38,21.59,0,195.44,0
384.76,withdrawal,209,2,6,32.45,76.88,0,183.85,0
1724.57,payment,896,0,3,34.94,20.18,0,581.37,0
353.06,transfer,890,0,17,66.27,21.22,0,414.48,0
274.67,withdrawal,883,1,21,26.65,50.59,0,269.3,0
837.05,withdrawal,1060,1,5,38.18,36.68,0,186.01,0
333.87,payment,1902,4,12,28.33,83.58,0,372.18,0
640.76,transfer,908,0,22,14.51,48.08,0,264.76,0
969.59,purchase,960,1,8,28.98,37.25,1,223.12,0
403.79,payment,720,0,9,59.37,47.57,1,265.71,0
174.19,purchase,907,0,16,28.75,47.01,0,225.83,0
628.69,payment,1193,1,15,30.85,46.79,0,309.45,0
412.62,transfer,1205,2,3,29.16,22.93,0,138.74,0
1266.0,transfer,1669,1,1,69.52,42.02,0,308.51,0
86.29,payment,344,0,8,30.08,86.74,0,225.69,0
2425.21,purchase,1360,1,10,3.42,70.76,1,375.78,1
2528.78,transfer,1269,0,14,28.88,20.08,1,418.72,1
672.52,deposit,422,1,9,38.09,42.03,1,458.09,0
1159.54,payment,1652,0,3,46.71,76.61,0,651.6,0
2013.26,purchase,468,0,18,58.92,28.34,0,600.79,0
1374.25,deposit,1207,0,10,2.65,14.24,0,451.13,0
7170.56,withdrawal,310,0,1,50.71,28.06,1,370.64,1
354.69,payment,582,1,14,58.08,25.24,0,147.94,0
153.49,withdrawal,1224,0,9,22.08,56.02,0,77.06,0
646.52,transfer,1247,1,12,26.48,17.92,0,392.67,0
738.02,deposit,867,0,20,28.12,22.82,1,171.41,0
2862.22,transfer,1724,2,4,23.83,31.71,0,784.31,0
30.39,payment,1211,0,16,13.14,28.23,0,120.82,0
1289.75,payment,1447,1,2,53.44,17.69,0,363.77,0
409.76,withdrawal,885,0,18,31.54,11.95,0,278.44,0
230.55,deposit,540,0,8,34.76,38.18,1,127.61,0
678.68,payment,537,0,18,50.61,41.23,0,277.69,0
344.17,purchase,795,2,0,28.84,10.44,0,181.35,0
265.99,deposit,595,0,15,13.66,24.85,0,246.15,0
89.17,payment,575,1,6,28.75,29.8,0,247.69,0
143.88,payment,384,3,9,25.9,34.68,0,182.55,0
857.68,withdrawal,820,1,5,37.94,69.04,0,216.83,0
104.19,withdrawal,379,1,9,10.05,64.65,0,174.55,0
91.85,payment,812,1,18,43.36,38.66,0,103.64,0
893.97,purchase,329,1,1,44.34,22.43,0,267.51,1
1400.44,transfer,775,0,14,27.35,5.07,1,450.12,0
1001.15,purchase,1192,1,4,67.71,51.6,0,179.33,0
925.65,purchase,585,0,9,29.16,51.42,0,548.63,0
400.6,purchase,1066,0,13,39.2,25.41,0,599.6,0
3818.69,transfer,1034,2,2,63.55,34.02,1,208.56,1
496.52,payment,667,2,21,34.2,46.43,0,231.04,0
578.27,transfer,369,0,16,34.34,52.82,0,210.42,1
355.25,payment,1753,1,14,7.75,48.96,0,149.01,0
418.31,withdrawal,1364,0,22,33.12,50.12,0,231.54,0
399.39,payment,664,1,9,59.34,40.06,0,219.92,0
1087.17,transfer,1828,0,3,47.98,55.35,0,265.47,0
487.85,payment,1332,0,19,11.03,8.41,0,271.89,0
117.94,payment,1229,1,15,52.88,45.87,0,143.69,0
495.73,payment,464,0,10,28.76,29.57,0,331.84,0
1548.34,withdrawal,1232,0,2,48.15,46.3,0,230.3,0
185.89,purchase,1523,1,6,19.63,54.72,0,156.95,0
837.92,payment,963,0,13,70.63,69.29,0,227.96,0
1212.28,purchase,1074,2,1,30.23,42.18,1,276.56,0
397.1,purchase,1195,0,13,42.67,67.41,0,487.32,0
1292.88,transfer,1603,1,19,42.12,57.17,0,452.52,0
302.66,withdrawal,1120,0,10,22.03,16.54,0,200.59,0
942.84,transfer,1178,0,14,8.93,39.72,0,237.4,0
449.07,payment,1049,2,5,34.72,83.72,0,172.16,1
1207.92,transfer,1854,0,13,77.28,12.92,0,296.42,0
755.28,payment,976,0,4,57.23,18.9,0,205.61,0
517.06,purchase,1174,2,17,8.73,44.65,0,233.78,0
308.14,deposit,1647,1,12,46.77,52.76,0,398.82,0
171.38,purchase,751,0,14,46.4,39.35,0,143.42,0
811.07,withdrawal,2011,0,7,14.35,42.28,0,452.98,0
1010.91,withdrawal,715,2,8,16.32,37.0,0,309.35,0
638.28,deposit,589,0,15,52.87,19.15,0,443.54,0
530.13,payment,1190,1,14,37.85,6.55,1,354.42,0
357.6,payment,698,0,16,17.9,58.4,0,382.98,0
1385.56,withdrawal,1814,2,3,16.3,12.85,1,259.58,0
330.33,payment,2304,0,4,45.86,45.09,0,155.04,0
700.15,payment,600,1,7,44.16,19.94,0,193.7,0
180.88,payment,572,1,9,32.07,48.51,0,176.83,0
86.59,withdrawal,559,1,12,42.31,26.94,0,91.48,0
511.89,payment,304,2,12,48.68,74.95,0,398.5,0
1240.55,payment,688,0,1,57.0,60.23,0,246.48,0
449.08,payment,1493,1,0,49.23,14.01,0,170.3,0
3336.91,transfer,1218,0,19,40.61,45.27,0,589.07,0
605.72,purchase,849,0,13,11.1,0.52,1,703.92,0
1686.38,transfer,1153,0,1,62.56,45.89,1,134.87,1
4002.97,withdrawal,372,0,20,24.81,37.5,1,231.46,0
483.47,purchase,482,1,8,44.72,65.53,0,224.69,0
145.16,payment,973,0,15,20.01,24.02,0,164.03,0
234.61,purchase,1057,1,10,55.5,36.1,0,394.33,0
218.62,withdrawal,1027,1,4,72.84,18.82,0,92.08,0
1555.13,withdrawal,677,0,16,11.06,62.89,1,520.3,0
628.91,payment,665,0,8,17.78,17.45,0,264.52,0
1298.37,payment,1270,0,3,70.93,42.95,0,566.73,0
696.38,deposit,1234,1,5,37.06,32.3,1,254.58,0
308.44,purchase,314,2,19,29.87,62.47,0,224.32,0
1950.68,deposit,310,1,12,9.72,50.42,1,408.26,1
3792.45,purchase,2221,2,10,18.41,33.0,1,565.05,0
675.23,payment,1073,1,18,14.7,85.1,1,523.37,0
144.34,purchase,1029,1,6,32.48,40.26,0,111.93,0
3204.66,transfer,611,2,3,57.81,35.13,0,461.85,1
864.51,purchase,800,1,2,66.26,49.22,0,219.24,0
1162.61,payment,705,0,2,32.52,58.31,1,242.61,0
853.0,payment,1498,0,22,21.11,24.39,0,217.14,0
458.42,purchase,1466,0,21,59.34,64.34,0,193.65,0
724.07,purchase,1082,1,9,43.11,38.39,0,232.64,0
352.34,withdrawal,1005,2,11,45.57,50.9,0,161.2,0
593.97,payment,1169,0,9,34.49,72.11,0,463.1,0
711.72,payment,998,3,13,49.71,45.85,0,352.19,1
408.42,deposit,1271,1,4,54.0,44.38,0,286.87,0
715.96,transfer,1718,0,15,8.92,33.89,0,217.1,0
1338.65,transfer,909,0,12,29.83,88.29,0,199.64,0
315.97,withdrawal,617,1,21,48.19,17.3,0,314.94,0
386.87,transfer,1010,0,7,6.96,39.06,0,291.16,0
2000.64,withdrawal,720,1,18,57.12,38.25,0,421.13,0
1110.85,transfer,424,0,3,46.6,21.66,0,201.19,0
701.65,purchase,537,3,2,36.53,77.95,0,192.37,0
213.15,purchase,1607,0,18,47.5,26.12,0,345.65,0
359.25,deposit,984,0,21,60.63,10.21,0,378.4,0
930.39,withdrawal,797,0,21,10.81,25.31,0,679.24,0
461.17,transfer,1054,1,1,55.34,77.02,0,109.15,1
754.19,purchase,747,0,8,51.45,33.8,0,474.65,0
146.16,purchase,1630,1,11,14.55,74.71,0,276.03,0
666.95,withdrawal,2209,0,6,27.17,28.08,1,206.55,0
720.09,withdrawal,766,1,7,35.82,54.29,0,316.81,0
680.4,purchase,888,1,8,51.73,9.7,1,311.9,1
1546.55,withdrawal,1118,0,0,27.14,15.06,0,209.32,0
146.2,purchase,508,0,22,7.88,32.38,0,113.33,0
2168.15,payment,336,0,7,63.6,58.09,1,475.4,0
2444.03,transfer,1546,0,14,21.61,61.9,1,184.57,0
431.85,withdrawal,788,0,18,39.48,24.41,0,171.47,0
344.45,payment,756,0,3,34.72,21.15,1,192.88,0
7687.29,purchase,1154,0,4,46.28,36.79,1,370.08,0
344.41,withdrawal,615,0,15,21.0,22.08,0,221.05,0
1099.17,payment,748,0,23,25.45,76.36,0,194.63,0
493.55,purchase,512,0,9,6.63,73.18,0,307.43,0
760.99,purchase,370,0,21,12.78,53.5,0,288.06,0
1090.89,purchase,742,0,0,35.51,42.11,0,196.61,0
206.3,transfer,612,1,17,21.49,37.07,0,112.26,0
815.72,purchase,574,1,23,32.23,14.19,0,366.38,0
758.69,transfer,957,0,17,15.89,12.06,0,290.48,0
312.77,withdrawal,1335,0,2,51.03,19.94,0,94.44,0
2481.2,payment,1346,0,0,55.25,46.99,0,506.15,0
326.51,withdrawal,1321,2,9,11.29,19.54,0,92.4,0
319.12,purchase,657,0,13,42.97,35.83,0,177.68,0
281.04,withdrawal,913,1,15,28.76,49.58,0,183.1,0
1360.65,transfer,728,0,22,20.3,33.51,0,197.95,0
546.97,purchase,661,0,14,27.83,47.91,0,194.99,0
246.48,withdrawal,681,0,6,55.25,57.43,0,140.79,0
555.62,payment,551,0,0,45.29,69.98,0,278.06,0
947.64,deposit,1059,0,22,17.66,43.99,1,393.64,0
395.34,purchase,1509,0,14,12.65,40.35,1,276.37,0
365.76,deposit,719,1,16,32.88,40.11,0,297.67,0
355.25,deposit,683,0,17,23.58,6.33,0,223.37,0
178.36,purchase,331,0,19,42.55,28.19,0,271.55,0
691.63,purchase,1228,1,20,26.87,60.28,0,307.67,0
1155.69,withdrawal,293,0,20,20.94,79.91,0,352.28,0
1409.74,payment,978,0,4,40.41,45.15,0,187.77,0
449.87,transfer,630,0,7,24.75,37.1,1,176.53,0
431.42,purchase,831,0,0,36.18,20.08,0,77.76,0
3446.95,transfer,1004,0,2,21.98,46.54,0,572.21,1
1043.31,purchase,976,0,22,9.6,4.31,0,555.75,0
245.21,payment,1426,0,10,29.33,49.96,0,250.8,0
511.96,transfer,301,0,16,21.46,34.45,0,257.22,0
551.81,transfer,1349,0,13,26.74,9.66,0,489.78,0
271.06,transfer,1023,0,10,19.24,46.52,0,142.95,0
402.7,payment,1493,2,3,18.77,53.07,0,168.11,0
282.66,payment,947,0,17,32.59,48.64,0,503.45,0
445.2,purchase,445,1,18,34.58,70.74,0,222.31,0
770.13,transfer,885,0,3,48.18,25.85,0,157.07,0
740.68,payment,1211,1,7,18.47,56.42,1,315.7,0
719.72,payment,1309,1,23,31.82,50.24,0,188.28,0
1370.64,transfer,899,2,20,26.08,50.47,0,464.47,0
203.11,payment,849,1,15,28.83,60.78,0,270.55,0
777.15,purchase,1015,1,23,16.15,67.56,0,191.79,1
332.67,purchase,1406,0,21,19.92,60.51,0,196.69,0
372.04,payment,751,0,14,29.55,30.98,0,308.96,0
167.66,withdrawal,1122,1,13,35.28,47.21,0,234.79,0
4681.95,payment,1930,0,15,50.78,37.44,1,220.75,0
486.24,payment,2497,0,19,66.12,61.56,0,358.29,0
1636.18,purchase,1402,0,23,72.2,53.62,1,492.83,1
862.46,transfer,837,1,7,31.13,34.87,0,336.18,0
218.14,purchase,507,0,7,21.48,72.44,0,181.4,0
923.57,payment,1095,2,3,27.53,31.45,1,152.52,0
2814.6,transfer,1734,0,0,31.1,72.33,0,349.03,1
312.26,transfer,900,1,8,23.81,28.37,0,335.88,0
752.8,transfer,1476,0,5,51.16,49.05,0,213.53,0
153.12,deposit,1423,1,21,8.71,19.84,0,236.88,0
379.13,payment,945,0,11,75.81,37.68,0,186.27,0
538.16,purchase,1365,0,16,61.05,62.95,0,154.24,0
346.66,purchase,536,2,4,52.85,53.13,0,193.48,1
314.46,withdrawal,857,2,10,9.68,57.33,1,67.34,0
659.77,transfer,1152,0,19,25.87,29.59,1,425.61,0
474.23,transfer,935,0,5,76.72,12.27,0,131.32,0
354.61,payment,562,1,9,53.92,33.28,0,253.22,0
139.19,purchase,1366,0,14,69.6,13.65,0,84.59,0
541.81,transfer,1146,1,4,25.56,40.77,0,330.89,0
275.6,deposit,1020,0,14,23.1,35.14,1,375.33,0
611.88,withdrawal,1615,0,14,8.97,46.12,0,263.61,0
721.19,transfer,1379,1,12,22.67,12.96,0,246.44,0
417.68,purchase,245,0,3,58.39,18.42,0,185.92,0
1166.08,transfer,1028,0,17,65.4,12.01,1,420.93,0
98.55,purchase,1014,0,20,19.76,20.23,0,117.62,0
2072.87,payment,802,0,5,32.84,27.14,1,207.1,0
841.49,deposit,302,1,2,27.32,42.26,1,175.77,0
510.01,purchase,645,0,12,34.35,8.22,0,172.88,0
1755.99,purchase,265,0,4,39.98,30.66,0,415.98,0
474.29,transfer,2230,0,7,5.08,44.02,0,239.54,0
238.81,purchase,937,0,15,48.68,40.01,0,185.24,0
703.76,payment,1180,2,4,31.73,17.5,0,294.73,0
753.28,purchase,558,0,8,53.43,26.53,1,283.84,0
827.13,payment,320,0,7,49.93,42.0,0,372.32,0
481.13,payment,775,0,17,13.48,7.71,0,309.14,0
1192.14,transfer,724,0,19,60.84,58.88,0,244.58,0
245.19,payment,1053,0,20,51.49,26.18,0,252.31,0
870.21,transfer,791,0,2,75.21,65.03,0,113.67,1
936.84,purchase,2455,0,18,22.66,55.97,1,303.06,0
426.32,payment,1505,1,6,6.17,77.18,0,163.13,0
127.67,purchase,1801,1,21,49.69,18.16,0,281.19,0
1158.4,payment,939,1,12,48.82,60.0,0,487.77,0
459.14,purchase,1044,2,22,50.09,54.8,0,263.71,0
289.28,purchase,1725,0,9,64.21,5.8,0,216.15,0
452.37,transfer,762,1,7,12.36,15.65,0,214.87,0
563.7,purchase,1153,2,19,16.82,48.78,1,297.5,0
238.17,purchase,791,1,8,7.58,9.63,0,274.28,0
486.54,purchase,1182,0,18,9.47,31.65,0,337.83,0
1012.89,transfer,475,2,1,27.23,72.58,0,190.83,0
590.68,transfer,707,0,16,29.64,23.55,0,233.32,0
753.22,purchase,1054,1,21,20.62,13.73,0,362.8,0
461.84,payment,1112,1,6,30.52,22.9,0,375.56,0
1452.93,purchase,1307,0,23,16.71,40.58,0,376.89,0
611.28,payment,521,1,0,61.47,24.6,0,345.87,0
3758.57,purchase,1035,1,3,76.12,35.37,0,351.09,1
206.95,payment,406,0,7,20.89,57.23,0,280.96,0
137.59,payment,813,1,7,21.55,79.37,0,128.89,0
550.98,deposit,954,1,14,48.84,55.85,1,135.05,0
529.88,purchase,888,0,20,11.51,60.95,0,261.42,0
981.02,purchase,1907,2,2,44.56,39.87,0,266.6,0
243.96,deposit,958,0,17,14.73,46.61,1,171.03,0
260.62,transfer,1223,0,19,14.56,58.86,0,176.16,0
280.05,payment,1056,1,13,21.04,64.24,1,243.88,0
2685.0,payment,930,0,23,20.32,25.43,0,610.55,0
1345.37,transfer,1182,0,2,67.3,44.11,0,156.58,1
752.71,payment,1012,0,17,21.25,11.13,1,211.06,0
348.98,deposit,972,0,10,35.16,22.64,0,372.05,0
1484.99,payment,848,1,9,41.94,75.31,0,342.39,0
512.97,payment,762,0,14,41.54,2.61,0,290.68,0
330.73,payment,712,5,19,13.04,68.07,1,101.44,0
990.64,payment,973,1,11,24.36,41.0,1,227.44,0
2202.8,payment,941,0,6,32.04,20.76,0,535.04,0
194.99,withdrawal,1702,0,6,34.66,20.73,0,173.4,0
342.33,payment,448,0,22,19.92,39.41,0,170.27,0
1041.88,withdrawal,1975,2,9,60.07,37.71,0,478.01,0
347.04,purchase,529,2,8,53.4,32.43,0,243.65,0
289.53,withdrawal,924,1,13,10.26,56.5,0,105.41,0
297.33,withdrawal,1117,0,16,30.92,53.76,0,147.16,0
1005.86,transfer,587,0,0,57.34,12.73,0,193.11,0
2576.82,payment,522,1,0,45.72,61.99,1,284.41,0
349.79,payment,876,0,13,28.74,74.65,0,231.42,0
486.22,deposit,1237,1,15,27.71,55.0,0,166.68,0
381.28,withdrawal,1387,1,11,17.47,29.27,0,232.94,0
